id,matrix,size_dist,lognorm_sigma,max_load_spec,max_load,top10pct_load,oversub,p99__ns3__pmn_m,p99__ns3__mlsys,window,enable_pfc,param_1
25,Matrix A,Hadoop,1.0,0.6068434737969903,0.6402723654149143,0.5687675531344533,2-to-1,0.21030825748351822,0.09833556166206014,28923.0,1.0,10.49424695585261
26,Matrix A,CacheFollower,1.0,0.30974796746406696,0.3112208616284272,0.2738521446107536,1-to-1,0.6418322715256803,-0.0426949101697045,8668.0,1.0,11.43167401031733
27,Matrix B,Hadoop,1.0,0.32663654142670284,0.3301038370380885,0.2662639933089211,4-to-1,0.4316486722550215,-0.23577785682504895,8407.0,0.0,6.45498436465269
28,Matrix A,Hadoop,2.0,0.3895119590853292,0.39594782279670027,0.25443344037129006,4-to-1,0.06554862770158192,-0.10910095879719041,19818.0,0.0,16.22151448022536
29,Matrix B,WebServer,1.0,0.518351058647661,0.5279212290725441,0.43329652855480877,2-to-1,0.08863070677282557,-0.01462580824246573,26555.0,0.0,5.672534556192414
30,Matrix C,WebServer,2.0,0.2625526151749801,0.2738085183549648,0.13110418254979775,4-to-1,0.023191833174386143,0.03355980639838074,18890.0,0.0,9.252640755757962
31,Matrix C,WebServer,2.0,0.47527916957783684,0.49555750161971035,0.20020120887630471,1-to-1,0.8015358944392685,-0.11009413520167947,5421.0,0.0,10.318245484412259
32,Matrix B,Hadoop,2.0,0.5584738779382943,0.5700449226534888,0.46679303412940476,2-to-1,0.35739972068608233,-0.26990034348540815,6891.0,0.0,6.631751138539472
33,Matrix B,Hadoop,1.0,0.2777842232339133,0.28370501457520436,0.23231775350304748,2-to-1,-0.015954424543242033,-0.16794355637765432,18904.0,0.0,8.06530026043863
34,Matrix C,Hadoop,1.0,0.3857303263943396,0.3992011546042259,0.16273548651023315,1-to-1,0.030079215759453482,-0.08915276823305378,18968.0,1.0,15.954379008469214
35,Matrix A,WebServer,2.0,0.2630220239195611,0.2765106385322609,0.24656665998860022,2-to-1,0.2989141356353565,-0.06548745850508712,11785.0,1.0,8.598104830441699
36,Matrix A,WebServer,1.0,0.4189518845598552,0.4268745738592954,0.274310178057828,4-to-1,0.23571983166283142,-0.1168879292932174,11850.0,0.0,14.048621665503703
37,Matrix C,Hadoop,1.0,0.6046028883056305,0.6256956632566842,0.2550666174024014,1-to-1,0.04689207131020355,-0.001319432144588994,25225.0,1.0,18.749047615206138
38,Matrix C,Hadoop,2.0,0.6834829684595175,0.7059739488900355,0.3007508890208525,2-to-1,0.15680768871107006,-0.03894725354793095,7027.0,0.0,5.749937557343069
39,Matrix A,CacheFollower,2.0,0.2696321481117253,0.2706457266553935,0.2514692270127066,2-to-1,0.06095884780528233,-0.10090028441048048,27956.0,1.0,18.493064311980657
40,Matrix C,Hadoop,2.0,0.5152928979574745,0.5322486129328099,0.2267424226861392,2-to-1,0.033831639798079495,-0.07634293220935369,7980.0,0.0,13.050490648328248
41,Matrix A,WebServer,2.0,0.3266624065232707,0.33254577055776346,0.21369409093095804,4-to-1,0.06012603910466275,-0.2664479147653005,27481.0,1.0,15.120769488358013
42,Matrix C,CacheFollower,1.0,0.5569544659977093,0.5618630293742494,0.24314201128375607,2-to-1,0.054536259082921666,0.016230968845698038,15277.0,1.0,10.133354830186171
43,Matrix C,WebServer,2.0,0.4920141804432579,0.5130852672169132,0.20728228393453274,1-to-1,0.025972586707501067,-0.0498403588559733,29742.0,1.0,6.831783201957377
44,Matrix B,CacheFollower,2.0,0.2935749864576772,0.29401569113025033,0.23901979139944232,4-to-1,0.2520438306827537,0.02330237659968551,10606.0,0.0,7.070152882073373
45,Matrix B,Hadoop,2.0,0.31627027149863873,0.3194482932912132,0.2576686384368904,4-to-1,1.4564047594121847,-0.05265584062999831,6097.0,1.0,5.638549954473231
46,Matrix A,Hadoop,1.0,0.47397038559206334,0.5000982817941234,0.42020840161439726,1-to-1,0.020443594677739346,-0.10719665609538084,17948.0,1.0,16.707330256766706
47,Matrix A,WebServer,2.0,0.6494533494271933,0.661196684703691,0.4248853449951434,4-to-1,0.25987201458223635,-0.16195392846121828,19869.0,0.0,7.6422318484728695
48,Matrix B,CacheFollower,2.0,0.5399094882804178,0.543312053562992,0.44334084767759635,1-to-1,0.08561891435966214,0.02109533515839708,17278.0,0.0,7.2150577818649
49,Matrix A,WebServer,2.0,0.2777694326655076,0.2919814117608635,0.2603620672998521,2-to-1,0.11782744569244905,-0.17200620304919964,17303.0,0.0,8.578670077293012
50,Matrix A,Hadoop,1.0,0.6220991136292884,0.6563320510802365,0.5514840825776127,1-to-1,0.18507893682005275,0.06112875210645896,21884.0,0.0,12.812887911097647
51,Matrix A,CacheFollower,1.0,0.4556169864961452,0.45579321488458013,0.2967978559907346,4-to-1,0.09883921185531563,-0.02557590038580743,15928.0,1.0,13.84754720650898
52,Matrix C,CacheFollower,1.0,0.6112845687720734,0.6166598019492793,0.2547563724232013,1-to-1,0.0595384478192003,-0.0827829230023161,25178.0,1.0,16.334387792696752
53,Matrix C,CacheFollower,2.0,0.7390207853323516,0.7440860266512216,0.3073991250465845,1-to-1,0.12630391699821977,-0.23638342688729144,28561.0,1.0,7.489893761891246
54,Matrix C,CacheFollower,1.0,0.3997012306279446,0.40320785953282573,0.1665744569426098,1-to-1,0.020828068130763728,-0.0813469143383822,14259.0,1.0,12.174763180141593
55,Matrix A,WebServer,2.0,0.5696093428489593,0.5797191466521132,0.37252783528704475,4-to-1,0.16082475805783675,-0.23970900273321455,29719.0,0.0,12.221380495922972
56,Matrix A,CacheFollower,2.0,0.5593355068507759,0.5614364979856528,0.49402646430007735,1-to-1,0.22975795737842444,-0.12379197680313013,11622.0,1.0,10.477203993664075
57,Matrix B,Hadoop,2.0,0.6056914918947001,0.6182224426056929,0.5062441893227462,2-to-1,0.09295562384032044,-0.15665094090321346,12275.0,0.0,13.767284739961978
58,Matrix A,WebServer,1.0,0.46186434056093467,0.48610345191405774,0.40988988347380834,1-to-1,0.32522206512837365,-0.22413967928932366,9649.0,0.0,10.003689915809415
59,Matrix A,WebServer,1.0,0.36963396623102673,0.38888270162775457,0.34677296845412536,2-to-1,0.11452839390517743,-0.2243119994080186,29648.0,1.0,19.971145406787933
60,Matrix B,Hadoop,1.0,0.5831753530088837,0.5893622365373935,0.47538357630915967,4-to-1,0.15421473685060136,-0.020943980866948323,15496.0,1.0,7.19913043922122
61,Matrix A,Hadoop,2.0,0.5655960123381027,0.5961395316100478,0.5295584428224889,2-to-1,0.4072627425130398,-0.23017989309225753,7812.0,0.0,6.4176542565562595
62,Matrix B,Hadoop,2.0,0.3755568458443934,0.37933000362954566,0.3059695343681826,4-to-1,0.4013543201984357,-0.10041655286709036,9855.0,1.0,13.331538424462895
63,Matrix B,WebServer,2.0,0.7311332739938902,0.74408901846797,0.6107182231472366,2-to-1,0.1988264228148208,0.05893837649632101,21863.0,0.0,18.44110285228851
64,Matrix A,WebServer,1.0,0.4843775243854434,0.509824451154515,0.4546186743862665,2-to-1,0.14785425521624931,-0.14198955246298578,18713.0,0.0,8.757692746122713
65,Matrix B,Hadoop,2.0,0.3469791436046634,0.3541657616665898,0.28482892602303556,1-to-1,0.04684390629663774,-0.03682323564472414,24187.0,0.0,18.37763972791732
66,Matrix B,WebServer,2.0,0.35548132138250854,0.3618023036509193,0.291637739645032,1-to-1,0.5983041201924534,-0.1055305895107504,8627.0,1.0,11.80176193854978
67,Matrix C,Hadoop,2.0,0.39717170709244765,0.4102431321936032,0.1747670532575838,2-to-1,0.018191997423090335,-0.014312165605095628,20193.0,1.0,12.355145039907509
68,Matrix B,WebServer,2.0,0.2557384943449943,0.2602780435058261,0.2136257091638966,2-to-1,0.24208106304961974,-0.09489871754128971,11988.0,0.0,6.349706180875994
69,Matrix C,Hadoop,2.0,0.3390592231106748,0.35022337901824185,0.14276933655226295,1-to-1,-0.0035685450259695223,-0.06702610304234304,14630.0,0.0,6.0757574962936625
70,Matrix A,Hadoop,2.0,0.5069716246400675,0.5153632972063835,0.3311690308663074,4-to-1,0.09748136205712858,-0.13466806829514696,29333.0,1.0,9.655197301058816
71,Matrix A,Hadoop,2.0,0.705462539767861,0.743575178303556,0.660527431417283,2-to-1,0.2600304357101411,-0.18740175745352033,10825.0,0.0,14.93931994266046
72,Matrix B,Hadoop,2.0,0.5003988892645248,0.505433260338382,0.40768507062652964,4-to-1,0.057974960767972934,-0.22258718184160034,12501.0,1.0,17.752948532055697
73,Matrix B,CacheFollower,1.0,0.7496522051820941,0.7548334585318939,0.6159416820633578,1-to-1,0.1351200338975724,0.08930803369496124,27654.0,1.0,16.54489589551893
74,Matrix B,WebServer,1.0,0.5909489223635469,0.6016357640993555,0.4937984565404442,2-to-1,0.0553643172446381,-0.1322895684735499,16705.0,0.0,17.35664470447471
75,Matrix A,WebServer,1.0,0.34691401838273683,0.36514808084673667,0.32560842479408364,2-to-1,1.0568380067481193,-0.12955909203517868,7035.0,0.0,7.6468301701665125
76,Matrix A,WebServer,1.0,0.5090416360434802,0.5186675108957174,0.333296443444509,4-to-1,0.15258266521277236,-0.27680576625636627,29803.0,1.0,19.33186821685783
77,Matrix B,CacheFollower,1.0,0.47194363451311944,0.4751979463886576,0.3877600007051552,1-to-1,0.051545419759618655,-0.009146342473727401,23766.0,1.0,18.672249457601254
78,Matrix A,Hadoop,2.0,0.5159723315456286,0.5244935387673176,0.33703606342571235,4-to-1,0.5176349586325244,-0.07079401535724118,9843.0,1.0,14.611858269744122
79,Matrix C,CacheFollower,1.0,0.5450266051642836,0.5498071678071677,0.2705596877818729,4-to-1,0.07233459832686834,-0.05565938305780231,9245.0,0.0,13.268509386924581
80,Matrix A,Hadoop,2.0,0.7350793657763435,0.7748544133669228,0.651067264100649,1-to-1,0.28212831000187283,-0.12711539760172372,10805.0,0.0,11.532646650049909
81,Matrix C,CacheFollower,2.0,0.6029843876836714,0.6071164236968127,0.2627250522264428,2-to-1,0.07406876118104534,-0.05207958080689812,20528.0,1.0,13.907358739118544
82,Matrix A,Hadoop,1.0,0.37647944685565304,0.3972237873824608,0.33376793895379164,1-to-1,0.06944426137097004,-0.003678458326371032,25762.0,0.0,6.410939607007657
83,Matrix C,CacheFollower,2.0,0.5614672863273176,0.5653000142756848,0.2446293165104797,2-to-1,0.09117823769594713,0.008476655846903916,17529.0,0.0,12.691497014876393
84,Matrix A,WebServer,2.0,0.6463781020757684,0.6578943818213364,0.4227632833926664,4-to-1,0.2336962448759305,-0.17371681596980892,25899.0,1.0,5.500477677319461
85,Matrix A,CacheFollower,1.0,0.6330249900710475,0.6360154856238712,0.5596482312672021,1-to-1,0.15893054920901512,-0.08688033816880619,19680.0,1.0,6.140553603999248
86,Matrix C,WebServer,2.0,0.308329956610627,0.3215686795100847,0.15397256124575898,4-to-1,1.4599509631587644,0.05750051080846501,5831.0,1.0,5.533181256048275
87,Matrix C,CacheFollower,2.0,0.5750752053631623,0.5790179773110095,0.25056566153141907,2-to-1,0.10131712728232392,-0.1330480130107119,8325.0,1.0,16.94196396971197
88,Matrix C,WebServer,2.0,0.4886233680157534,0.5096258664357194,0.21526888186782514,2-to-1,0.06003782591428884,-0.06972126983069117,19091.0,1.0,15.920565079255534
89,Matrix B,Hadoop,1.0,0.5817947562675669,0.5941731523301393,0.4778489329218192,1-to-1,0.13288761130673868,-0.007568962860688243,13728.0,1.0,6.185619300294853
90,Matrix A,Hadoop,2.0,0.5611895251834542,0.5915351908614042,0.4970342707730313,1-to-1,0.07659259365380475,-0.07261130469463287,16781.0,1.0,15.116148753283648
91,Matrix C,WebServer,2.0,0.36708612320760126,0.38276271040085785,0.16168115887800572,2-to-1,0.5998334083306383,-0.09902370534501954,6639.0,0.0,11.542602672341253
92,Matrix A,Hadoop,2.0,0.36583227014692055,0.38561344399812586,0.3425454010615902,2-to-1,0.09582011252309053,-0.051321729967737276,20508.0,0.0,13.191258241812193
93,Matrix B,CacheFollower,2.0,0.36343669711607274,0.36397848980699427,0.2958959855962494,4-to-1,0.07675908119607114,-0.04524358428384522,27666.0,1.0,17.878317194521678
94,Matrix B,CacheFollower,2.0,0.7217600124331737,0.7263454247233023,0.6034177311426818,2-to-1,0.20154819920549377,-0.01511972701537981,11872.0,0.0,11.514087409020375
95,Matrix C,CacheFollower,2.0,0.29252399644765925,0.29452862858243345,0.127455042076386,2-to-1,0.07236023316084814,0.01802294941783517,11759.0,0.0,6.3972012570394
96,Matrix A,CacheFollower,1.0,0.3928900746943492,0.3947527188822978,0.3473542168557043,1-to-1,0.4680763390109232,-0.1445523992321856,8602.0,0.0,13.182947478623609
97,Matrix B,CacheFollower,2.0,0.7116169967606567,0.7161470141138513,0.5949453135195738,2-to-1,0.1316519588596069,0.023411255153536304,18109.0,0.0,10.79224758934501
98,Matrix A,Hadoop,1.0,0.2909727515998869,0.3070014641576233,0.25795848385574277,1-to-1,0.03901747414998946,-0.10319160995781573,19550.0,1.0,9.01277373586774
99,Matrix A,WebServer,2.0,0.3360553892659176,0.35335799626348496,0.2979543837884375,1-to-1,0.04518458237896449,-0.20560073022864553,16593.0,0.0,18.180084167691383
100,Matrix B,CacheFollower,2.0,0.373830321652044,0.37619794106704263,0.3125296867491665,2-to-1,0.04455193760413995,0.02492047912145822,24097.0,1.0,6.224295597952637
101,Matrix C,CacheFollower,1.0,0.41476002394153044,0.4184129526936656,0.1810650666588571,2-to-1,0.03851941363821116,-0.009278343726450576,28381.0,0.0,9.978931631469333
102,Matrix A,CacheFollower,1.0,0.4932731422127044,0.4934675749405576,0.3213301854024944,4-to-1,0.18493233017267044,-0.056860978544140434,14046.0,1.0,10.029103853376498
103,Matrix C,WebServer,1.0,0.3493656036161469,0.36501703505779937,0.1747765903994567,4-to-1,-0.010526527168790744,0.02022951414076721,18425.0,0.0,5.634079154909051
104,Matrix A,CacheFollower,1.0,0.7313691177103281,0.734895366759939,0.6466554690964896,1-to-1,0.16747181957006266,-0.14678171753957417,18042.0,1.0,7.283170555948626
105,Matrix C,CacheFollower,2.0,0.5642609863149368,0.5681098593442037,0.27956645992617474,4-to-1,0.08921079866719739,0.021685261456186912,17535.0,0.0,8.637452895040333
106,Matrix A,CacheFollower,1.0,0.6016512914975161,0.6044818145277923,0.5616494885829553,2-to-1,0.2828086731392208,-0.11151124313324075,10867.0,1.0,9.565644224891198
107,Matrix B,WebServer,2.0,0.34208557771505443,0.34576151171762054,0.2787922333199375,4-to-1,0.06406846034335095,-0.21913864362287291,23818.0,0.0,18.776093909175316
108,Matrix B,CacheFollower,1.0,0.6422320509290859,0.6466976031713325,0.5277031708052036,1-to-1,0.0577319433488096,0.07167868946409256,22105.0,1.0,5.283552061408146
109,Matrix A,WebServer,2.0,0.4584110642684848,0.4819403866495387,0.4297499439836793,2-to-1,0.15672641514432403,-0.15832818931305565,22192.0,1.0,13.5390275572371
110,Matrix C,CacheFollower,1.0,0.6698157913107089,0.6756844918142018,0.29239739535497516,2-to-1,0.14242801518027423,-0.12890375210998262,8451.0,0.0,7.472078044849961
111,Matrix B,WebServer,1.0,0.4433183807243915,0.4483604488828261,0.3615198585073821,4-to-1,0.08971598460327718,-0.19707664199112937,13246.0,0.0,19.76532185242609
112,Matrix C,Hadoop,1.0,0.737859350819907,0.7636383846921988,0.36862665553259993,4-to-1,0.1806281752017898,0.06413216699140883,18506.0,1.0,16.897338940975487
113,Matrix B,CacheFollower,2.0,0.6796948012432781,0.6807383251052582,0.5534056085134275,4-to-1,0.458620180020996,-0.04676150250730798,9233.0,0.0,10.24652205523671
114,Matrix A,CacheFollower,1.0,0.3101633401350973,0.3116338212583124,0.2895520959152616,2-to-1,0.3380320264702327,-0.10578019693844537,9852.0,0.0,5.818277262663791
115,Matrix A,WebServer,1.0,0.6349799138648079,0.6470617734232322,0.41580277009211297,4-to-1,0.6313786861962679,-0.1573899061473525,9533.0,0.0,13.857765533582958
116,Matrix C,WebServer,1.0,0.6780269746651542,0.7084673846192295,0.3392266715876912,4-to-1,0.0990005303208741,0.04402885810715965,18161.0,1.0,11.952456490447931
117,Matrix A,Hadoop,1.0,0.582595013654567,0.5928439894680554,0.3809580447725241,4-to-1,0.12869492310328964,-0.2537608883413115,12902.0,1.0,14.237832018494288
118,Matrix A,WebServer,1.0,0.7472724190064007,0.7612003411222432,0.4891483679484423,4-to-1,0.3756185400189441,-0.18031493533175993,24688.0,1.0,11.263529265011378
119,Matrix C,Hadoop,2.0,0.49326275395570457,0.5095000708078621,0.20769883291646432,1-to-1,0.02136511909610678,-0.09107397920086772,10415.0,0.0,14.128093176749486
120,Matrix B,WebServer,1.0,0.461828272407843,0.4669585605108202,0.3765157991594356,4-to-1,0.08145250412242169,-0.18733272606716858,18070.0,0.0,18.656651395424902
121,Matrix A,WebServer,2.0,0.49493995903119375,0.5203090637183372,0.4639635879694334,2-to-1,0.5837962288550047,-0.23658099222154166,7362.0,0.0,11.045151343456137
122,Matrix A,CacheFollower,2.0,0.6731542124437904,0.6756298474713599,0.5945089532157306,1-to-1,0.1951347835894187,-0.12638509627940372,14815.0,0.0,9.705738163455695
123,Matrix A,CacheFollower,1.0,0.6950740059962296,0.6983231191464002,0.6488413932740015,2-to-1,0.18673145058741236,-0.09662333685088312,21804.0,1.0,9.360692224927615
124,Matrix C,CacheFollower,1.0,0.3308091745833327,0.33372177510010553,0.13786815445967743,1-to-1,0.00352213537492448,-0.08690756774160437,17636.0,1.0,16.48967693086466
125,Matrix A,Hadoop,2.0,0.30602592697297515,0.3225602012688496,0.2865343914488864,2-to-1,0.008255011404490064,-0.1317449411415738,17452.0,1.0,18.965174475578696
126,Matrix C,Hadoop,2.0,0.4185834677713861,0.4323724288610895,0.20871632415694308,4-to-1,-0.0006702195422071092,0.008158256234548421,15834.0,0.0,13.39146774284044
127,Matrix B,Hadoop,2.0,0.49824011701615384,0.5085771419192391,0.4090104036271317,1-to-1,0.08203179771163596,0.03768594176173467,16911.0,1.0,8.736260209109371
128,Matrix C,CacheFollower,1.0,0.45664101386204586,0.46065737219647673,0.22668914138117444,4-to-1,0.03712435412078924,-0.0877845428285008,17260.0,1.0,17.835595523932405
129,Matrix C,Hadoop,1.0,0.39190538186072243,0.40558691362557575,0.19578657974718153,4-to-1,0.07472654166411202,0.009137483020905607,9940.0,0.0,8.86271388898037
130,Matrix B,CacheFollower,1.0,0.6503440744522004,0.6548692291781056,0.5440383871254266,2-to-1,0.12770496084399716,0.04093287810815942,14225.0,0.0,5.026021987742178
131,Matrix A,Hadoop,2.0,0.5180003868085181,0.526591655028662,0.3383842990060595,4-to-1,0.14455289605775673,-0.0868170697923805,20797.0,1.0,18.748020766938545
132,Matrix A,CacheFollower,2.0,0.3419344937812453,0.3431985359275172,0.3188813346690091,2-to-1,0.13084934631968462,-0.03333541524878656,20799.0,0.0,8.46575499200367
133,Matrix B,CacheFollower,1.0,0.3914071175035624,0.3941260287601652,0.3216055758547203,1-to-1,0.10269164428177273,-0.13992158741176713,11444.0,1.0,14.430548747745224
134,Matrix C,Hadoop,2.0,0.4241574152059473,0.43812570268698375,0.2114935645286456,4-to-1,0.2810116850496795,-0.13881500079032263,6541.0,1.0,19.652710207460697
135,Matrix A,Hadoop,1.0,0.5683213427477707,0.5995964470551479,0.503811898175458,1-to-1,0.16237546150472004,0.11208708267193777,25758.0,1.0,6.46681851571288
136,Matrix A,CacheFollower,1.0,0.4954424477588005,0.4978006225345129,0.46252750430215395,2-to-1,0.15355383015988522,-0.03865019041799893,28799.0,1.0,10.04985204696232
137,Matrix C,WebServer,2.0,0.3516087802067719,0.36663919880382984,0.14811926081665028,1-to-1,0.06678503178714917,-0.130495369278001,10319.0,1.0,13.835371352727384
138,Matrix C,WebServer,1.0,0.6056627327176369,0.6327603838509115,0.267282017984506,2-to-1,0.07465353523966467,-0.11785776258163191,29124.0,1.0,12.003406587328637
139,Matrix A,CacheFollower,2.0,0.36169084657817685,0.36304306459559554,0.3373197868437975,2-to-1,0.1303870696950757,-0.025051050875471544,29767.0,0.0,6.460360987061759
140,Matrix C,Hadoop,2.0,0.26457544482013917,0.2732844551362082,0.11642149539279618,2-to-1,-0.015073215513792974,-0.047529391621075306,18656.0,1.0,11.139702979947355
141,Matrix B,CacheFollower,1.0,0.3146075118311099,0.31525704727719445,0.2562884579836418,4-to-1,-0.015025619969004157,-0.010452549906127331,19651.0,1.0,5.654776360320043
142,Matrix A,Hadoop,2.0,0.6382770065410617,0.6727584812135267,0.5652817048162649,1-to-1,0.39800239635458917,-0.2147099682327731,7144.0,0.0,8.926720452501549
143,Matrix B,CacheFollower,1.0,0.6195808254213897,0.6238857635404568,0.5182985998257874,2-to-1,0.055953924705533294,0.030939249852297845,21711.0,1.0,5.340955837818314
144,Matrix A,Hadoop,2.0,0.3881829176457554,0.39461252711750094,0.2535753882347755,4-to-1,0.06727043125982386,-0.17151190766593144,29846.0,1.0,17.77437440635671
145,Matrix C,WebServer,1.0,0.5497249697782385,0.5744100630620372,0.2750376630863086,4-to-1,0.03375375512353239,-0.022951185021212385,23147.0,1.0,12.322237397552868
146,Matrix B,WebServer,2.0,0.4873949190368663,0.4960593535552937,0.4071454885454842,2-to-1,0.0726523599618667,-0.18995895069411375,12993.0,1.0,12.775376430662696
147,Matrix A,Hadoop,1.0,0.3726029934923354,0.3931143231167012,0.3492118100544547,2-to-1,0.07258250562452506,-0.058829150574017955,20950.0,0.0,12.059336790170029
148,Matrix B,CacheFollower,1.0,0.4402139263202343,0.44111824716553605,0.35860741680501407,4-to-1,0.7381145293913588,-0.01380186596640108,7574.0,0.0,17.98865142395705
149,Matrix B,Hadoop,2.0,0.492439325719155,0.497371957894119,0.4011827825696003,4-to-1,0.15102417346970962,0.06200348395206517,27979.0,1.0,15.299167315993591
150,Matrix C,WebServer,2.0,0.7165477704140878,0.7472038145304855,0.3577739139658861,4-to-1,0.060955510973806096,-0.04676244557885066,12408.0,0.0,17.625797375452027
151,Matrix C,Hadoop,1.0,0.42582408589101306,0.4406933372094711,0.17964989280447616,1-to-1,0.028273651836150424,-0.14292255084498173,20841.0,0.0,19.881573499437557
152,Matrix B,WebServer,1.0,0.43017195695609256,0.4349436357383501,0.35070167769765287,4-to-1,0.06093715814898494,-0.21812037683371693,23614.0,0.0,19.59940877961543
153,Matrix A,WebServer,2.0,0.25206033685414797,0.26498500936800023,0.2234375507164583,1-to-1,0.055940473132557685,-0.22067588786173972,26797.0,1.0,14.856207448745861
154,Matrix B,CacheFollower,2.0,0.6012296386065648,0.6050576598054195,0.493725059146096,1-to-1,0.21729695496675427,-0.14545190514534675,9080.0,0.0,15.286238490684
155,Matrix C,Hadoop,1.0,0.3144567544030674,0.32543333855182993,0.13266382640734145,1-to-1,-0.004705620878003627,-0.05830345220228576,18225.0,0.0,11.090020440411934
156,Matrix C,Hadoop,2.0,0.710536714562492,0.733936788977702,0.3126632960422931,2-to-1,0.13370585732473428,0.016126529052574383,24176.0,1.0,19.798212994007336
157,Matrix B,CacheFollower,2.0,0.5464247734227365,0.5498849216869754,0.45682164511075923,2-to-1,0.08083133693711611,0.044515878190200836,23601.0,0.0,8.03439747922873
158,Matrix B,WebServer,2.0,0.46445782633635463,0.4726581003635687,0.38099519718506386,1-to-1,0.054926567508347734,-0.11299655701515264,15464.0,1.0,12.502694347269045
